word,cnt
stunned,8
loudest,1
distortion,16
punchy,2
radio,81
possibly,54
states,45
thinner,15
otter,3
extension,26
plugs,24
smaller,196
situation,70
late,65
stores,51
fault,43
office,73
packaged,25
toy,33
shown,52
twist,55
keeps,154
totally,120
useless,66
smallest,10
advertise,5
joke,39
theory,16
anybody,20
mavericks,1
update,104
rarely,37
primarily,35
pipe,11
functioning,7
occasionally,32
rates,9
perception,5
hardwired,4
temporarily,6
ways,104
simpler,12
v,39
liked,196
broke,75
bt,2
presenter,2
neither,38
nor,69
dad,37
thinkpad,12
impressed,113
ocean,14
easiest,15
compare,50
flaky,3
salt,41
gunky,1
rather,320
smoking,7
environment,39
throughout,99
afghanistan,1
rucksack,1
walking,62
helicopter,9
military,41
flights,6
dent,10
droped,1
foot,58
pallet,1
investment,32
overnight,14
worthless,15
joints,8
collapsed,3
warm,153
ups,54
freezing,23
cold,153
freely,9
lighter,57
pliers,14
worst,79
tension,57
falls,72
rails,18
lifts,14
securely,46
removing,31
rig,11
dearly,4
ad,17
claims,25
returning,41
pleasantly,33
sensing,3
continually,9
evolving,5
dish,55
sling,43
efforts,17
prohibit,1
piracy,3
standards,30
detect,5
broadcast,8
dvr,16
popped,34
message,38
accused,6
copyright,3
accommodate,18
spite,19
fisheye,2
conversion,6
self,51
nex,2
amusing,10
capture,33
activity,13
guests,18
interesting,181
amatuer,2
glass,177
detaching,1
likewise,7
sum,13
outline,4
enjoyable,76
appealing,18
meet,50
requirements,14
encountered,15
affect,22
remember,181
reasonable,59
amount,213
shelves,21
unknown,17
aesthetically,3
pleasing,9
curved,14
outwards,1
width,26
strike,29
coded,7
virtually,35
impossible,84
incorrectly,5
automatic,27
phase,10
reversed,4
unnecessary,23
pass,62
genius,22
designer,9
loading,32
table,87
managing,7
across,111
underwhelmed,9
tinny,6
noticeable,43
scenes,249
breeze,41
packed,42
till,39
sides,93
capability,20
ring,92
clearly,72
satisfied,63
composed,5
polite,4
inquiring,1
requested,6
corrected,7
ta,31
acknowledge,3
disheartened,1
agree,65
specks,2
promised,11
brake,13
slots,25
indented,2
molded,14
cutouts,6
ventilation,9
mold,44
punched,8
drilled,7
tedious,24
drilling,4
somewhere,46
chest,22
buckle,8
straps,78
separately,23
disgrace,3
shoulder,58
minimize,7
slipping,20
carried,28
fashion,21
vulnerable,13
snatched,3
position,97
shipped,41
smooth,122
rapid,12
transaction,4
usual,64
gift,105
offer,95
feedback,17
operation,26
recipient,2
shes,67
evidence,17
promising,12
eyeglasses,5
benefit,24
jewelry,6
chemicals,5
toothbrush,6
prior,54
wedding,27
scrub,7
shine,19
microfiber,7
towel,47
cleaning,160
foggy,4
dirt,76
grime,6
vanity,4
countertop,12
manner,29
amazed,39
shoe,26
marshall,6
exact,47
differences,27
tightened,12
wobbles,5
latency,5
sees,23
nowhere,26
impede,4
maintaining,11
subjects,5
prevent,48
eyesight,4
passive,3
passively,1
bus,8
account,27
activities,21
advanced,31
harmony,8
dc,28
handy,95
ir,21
tucked,9
passed,22
degradation,2
sources,14
passing,13
repeater,5
fan,427
gotten,87
noises,17
chattering,1
subsided,1
entirely,43
ps,278
tile,27
numerous,38
adequate,34
configuration,23
piled,2
fastest,10
kingston,5
unusable,14
okay,63
exaggerating,2
uhs,2
mbs,15
improve,49
outshines,4
instantly,28
bridge,19
ultimately,40
perspective,17
speeds,38
suspect,22
infrequently,2
xp,24
vga,11
disable,7
bother,64
manage,36
monitors,13
os,25
severe,9
slick,17
visual,29
face,133
moderate,13
hopes,31
cracked,23
quotes,2
kinda,34
holding,99
shortly,13
rendering,8
pressed,18
advantage,45
worthwhile,23
degree,45
finder,6
presses,13
durable,113
solidly,15
elsewhere,28
blurry,9
bedroom,50
housing,13
stray,6
cat,38
movements,42
strictly,10
disappointment,46
shades,13
trigger,68
hers,5
services,7
mail,19
docs,1
voice,108
unlimited,7
lte,1
tether,3
speediest,1
disposable,8
computing,4
passes,21
gogo,1
inflight,2
coupons,1
piece,221
flight,25
verifies,2
logged,5
surfing,9
k,104
silent,43
notebook,16
located,32
bummer,9
backlight,8
understandable,8
mature,24
ubuntu,1
ringtail,1
posted,23
blown,26
killer,44
lightweight,73
powerful,95
linux,6
exceeded,8
t,51
sports,82
concept,54
lets,124
grabbed,6
researched,20
walk,58
grab,40
opted,12
weddings,1
reunions,1
sightseeing,1
disney,53
hesitation,10
pn,1
netbook,18
understands,7
favor,27
crucial,12
enter,32
delivery,27
painless,8
hardest,16
panel,32
drag,30
scan,8
virus,5
forced,50
serious,78
asking,41
directed,36
plain,62
enjoyed,145
secures,8
restores,3
peace,13
knowing,44
ect,4
elaborate,9
comprehensive,7
techno,6
freak,13
cooling,31
cools,11
fans,178
proper,51
starting,56
amounts,16
according,39
compact,86
charges,25
thoroughly,34
dual,32
vv,2
folding,27
ideal,43
apples,28
magic,59
trackpad,28
seamless,6
communicated,2
pad,117
cheapo,6
knockoff,6
opposite,31
mediocre,27
produced,46
craftsmanship,7
attention,95
hurts,12
gestures,10
tolerance,9
perform,39
hovering,1
brisk,5
ignored,4
clicking,18
requires,78
becomes,79
tiresome,7
scrolling,11
choppy,8
programs,17
frequently,43
overshoot,1
destination,13
scroll,30
precisely,11
outer,31
edges,60
zone,18
swipe,4
tactile,11
area,173
handheld,30
clunky,16
severely,12
crippled,4
poorly,51
setpoint,4
independent,12
lumps,3
tab,33
customize,17
sensitivity,19
offers,82
thinks,22
inferior,10
bold,16
flaws,41
productivity,5
detailed,46
odd,60
confidence,12
creating,36
challenged,5
toshiba,13
gee,1
subsequent,9
codes,12
anxious,10
handling,29
variety,97
fight,142
initial,41
rosier,1
jump,71
poetic,4
plans,10
anymore,70
expert,22
fold,29
folded,31
mainly,50
binding,5
strange,51
beast,25
counterbalance,2
aspect,56
precarious,2
rock,78
unscrew,19
suddenly,34
harm,7
rated,48
lbs,49
attempt,57
finetuning,2
weakness,6
clip,107
preamp,1
superior,61
dj,4
mixers,5
consumer,12
audiophile,7
ephemeral,1
frequency,16
response,54
flatter,3
highs,14
delicacy,2
preamps,1
openness,3
excess,11
upper,36
mids,9
borderline,4
recessed,6
slappy,1
pres,1
cartridges,15
gains,2
instances,8
youd,70
adjust,109
soundcard,1
lc,1
pot,151
path,36
gigs,12
knock,23
wood,81
jpg,2
raw,29
burners,4
pioneer,7
oem,15
bezel,3
drawer,28
builds,17
pen,16
tablet,92
photoshop,3
cs,3
fortune,9
bamboo,26
identifying,6
pressure,90
slant,2
injury,10
painful,18
stylus,26
selecting,10
draw,56
opens,33
players,163
zune,25
generation,41
purchaser,2
podcasts,9
instruction,36
leaflet,1
discussed,7
marketplace,7
required,55
appeal,24
battle,101
race,44
chess,8
calculator,12
modes,58
accounting,1
science,33
downloading,10
bringing,30
tilting,6
wider,28
fullscreen,2
normal,131
filling,34
plugin,5
teach,10
dance,54
classes,15
playlists,4
broken,79
among,45
mps,5
cooler,52
idling,1
degrees,59
steam,80
sapphire,4
utility,27
catalyst,2
hell,61
connectors,33
prepared,42
vita,15
itd,15
abuse,25
dec,3
seagate,17
hybrid,11
st,43
versions,75
andor,45
inventory,12
offered,46
platinum,6
noisy,22
swapping,6
externals,1
hp,25
february,5
geocaching,1
rino,1
intuitive,36
cycle,38
screens,27
desired,39
faulty,12
fell,51
climbing,9
retrieved,1
colorado,9
became,45
hoped,22
mapping,3
strongly,32
preloaded,7
topographic,1
lab,8
tests,19
nec,2
delayed,3
weather,65
placed,86
status,18
slimmer,2
uncomfortable,44
lift,38
business,52
student,14
early,103
ensure,25
lay,29
mac,64
pram,1
restart,15
hungry,5
monotonous,4
tasks,29
concentrate,9
ingenious,12
defaults,6
equalize,1
itunes,17
nobody,20
elses,6
adjusting,32
horrors,6
repeats,3
earbuds,42
falling,53
diehard,10
disfigured,3
produces,24
flawless,26
hassle,47
spared,1
tags,4
conventions,4
steve,19
downloaded,23
podcast,3
reminded,19
ads,4
bible,13
microdot,1
behave,6
formatted,7
differently,12
grief,6
insanely,10
interrupted,8
discerning,3
frequencies,5
agains,1
overdone,8
dogs,36
barking,2
neighborhood,12
assembly,48
fall,117
relatively,67
stellar,22
subs,3
amp,63
xs,14
pushes,15
crappy,24
stereos,1
interface,62
hardcore,35
eclipse,3
alpine,1
units,47
figuring,14
velociraptor,1
primary,38
tweaking,8
bios,11
exceeds,8
raptor,5
win,60
loads,16
wicked,13
stable,51
startup,3
folder,7
reminding,1
midrange,6
increases,7
general,85
invest,21
valuable,9
hooking,5
workouts,33
av,18
apart,102
whenever,33
mirrored,2
snug,34
tightening,15
ecstatic,2
city,114
background,62
chatter,3
squelch,1
ducky,1
convention,2
western,39
album,21
ultimate,46
preference,26
cheetah,2
moment,67
producer,12
enterprise,6
integration,6
failures,9
million,21
spends,10
countless,16
mixing,35
commercial,23
audio,140
dependability,3
object,21
barrel,72
vignetting,2
ranges,13
versus,30
inputs,17
auxin,1
dolby,12
surround,47
girlfriends,6
heads,29
earphone,1
cups,121
mic,43
cheaply,25
loves,65
par,29
living,107
dying,26
hopefully,57
beautifully,44
arrival,8
dismayed,2
dongle,7
attempts,22
acted,14
shift,16
pointer,5
highlighting,2
causing,33
vine,7
exchanges,2
cradle,5
cats,28
kyle,6
june,7
installer,1
clients,10
perks,8
tilted,6
rotated,3
twisted,19
utilize,14
armor,34
delighted,17
captivated,5
satisfaction,15
instructional,3
nowadays,12
soon,174
younger,43
factor,42
interfacing,2
holiday,17
ses,1
wheel,65
trackballs,3
goto,7
worse,87
marble,3
ball,147
contact,49
accumulate,3
skin,37
fingernail,2
cotton,25
swab,2
rubbing,7
alcohol,21
contacts,7
oils,10
hmmm,1
linksys,9
browser,17
repeat,19
promises,4
broadband,9
bands,35
tivo,16
linked,5
downloads,5
effortless,7
wps,1
eg,17
wpa,4
encryption,3
awaiting,3
xl,21
droid,4
cons,23
spectrum,5
descent,4
granted,30
percent,7
powering,5
alternative,35
electronic,19
cigarette,3
advertisements,2
wallet,23
carries,18
jacket,13
utilized,6
powerbook,3
traditionally,3
preferred,21
explorer,8
dimensions,14
se,9
sack,9
serves,31
surfaces,22
desks,2
laminate,7
pads,41
deeply,16
textured,9
jeans,14
comforter,14
bed,111
problematic,17
holographic,3
whim,4
cute,58
worried,51
skinny,9
colorful,24
length,123
adjusted,38
halfway,11
bust,6
navel,1
helpful,69
mentioning,11
misplace,4
ntfs,4
firewire,9
crawl,10
odds,10
alli,4
improved,78
elastic,28
distinction,5
impact,37
luggage,18
objects,28
rub,22
protecting,17
club,49
resist,10
picking,33
cords,22
threaded,8
kevlar,4
survivability,2
superb,70
octaves,1
blow,46
clarity,19
phenomenal,13
drown,4
building,49
noi,1
cpu,35
core,48
mhz,3
graphics,431
msi,1
r,37
pci,1
carbide,3
planning,31
temps,17
staying,22
deg,5
cel,3
overclocking,9
gpu,11
cardi,1
em,20
ft,35
rpm,7
mg,4
adding,52
damaging,10
towers,7
structural,2
amazingly,23
reserved,4
played,474
satellite,13
fios,2
analog,40
optical,19
coax,8
logic,18
supremely,2
frustrated,26
turtle,14
pm,5
epl,2
restaurant,23
noticing,8
leather,81
springs,13
method,29
gap,13
arrangement,6
fabulous,19
tack,4
semipro,1
wherefore,1
speak,51
addition,132
willing,36
forego,1
mei,12
stabilized,2
mickey,14
country,44
tomorrow,8
standalone,6
recorders,1
recordings,11
recorded,22
kbps,5
nightmare,21
begins,45
nonstandard,1
overlay,1
shoddy,9
unstable,11
retrieve,10
pleas,2
lovely,31
utterly,20
disgusted,4
hire,5
programmers,7
application,29
osx,2
trim,16
contacted,20
cobra,4
obtaining,1
suggestion,24
cb,1
prospect,4
arrives,25
raises,9
questions,30
minute,108
softer,13
quieter,27
raised,14
cooperate,2
imagining,4
oddly,16
shure,9
composite,8
messed,17
trusted,12
receive,37
staff,8
cero,1
acquired,7
compromise,12
dial,45
lessening,1
lofty,4
leads,36
sizable,5
bump,19
primes,1
stabilization,5
blend,22
subtle,23
comprises,2
compromises,3
kits,16
friday,18
special,203
further,76
inquire,2
confirmed,9
homework,3
jacks,7
forthe,4
subscriptions,2
accessing,7
informed,6
costar,5
imbedded,1
chrome,24
android,27
war,127
co,18
todays,30
wasting,18
supports,13
nut,14
embrace,5
registration,2
locally,17
bookcase,2
sat,39
mom,35
apartment,31
vista,18
remembered,15
gem,27
reinstall,3
thumbs,28
blisters,6
vouch,5
reproduction,5
jog,7
dislodge,3
lively,1
th,88
pinnacle,3
neat,50
terrestrial,1
broadcasts,3
heat,201
manufacture,15
navigating,9
layers,14
disturbing,20
fifty,8
ask,68
basics,8
darn,33
bet,25
competition,15
depressing,12
rented,17
disc,90
entirety,6
blade,283
runner,5
edition,67
hey,32
suspicious,4
friends,188
serve,41
role,107
vacation,16
swimming,12
winter,43
skiing,6
served,23
underwater,7
maintenance,11
vacationing,2
shallow,24
pod,12
dolphins,1
playfully,1
op,2
multicolored,3
discernible,2
partially,16
owners,19
recondition,1
significant,26
fee,16
advisory,1
bronze,3
colored,18
paperweight,5
whose,48
choices,50
evenly,29
stitched,5
resemble,6
texturing,2
variation,14
interior,27
seams,19
neatly,7
rolled,16
edged,6
lining,13
magnetic,20
fastens,2
adjustable,49
individual,40
preferences,8
elasticized,1
interfere,9
weighing,14
approximately,13
merit,4
attic,7
hdtv,21
ds,124
unshielded,2
household,20
interference,10
fewer,15
mast,4
nylon,25
outdoors,16
boots,17
desert,22
openings,8
circuit,15
exposed,30
blowing,22
mist,10
fog,10
spiders,3
wasps,1
nests,6
waterproof,19
tabs,24
weekend,38
hobbyist,2
moon,21
counter,110
flex,6
oddities,2
strokes,6
acer,9
footprint,13
con,35
january,6
projection,4
insight,12
experimented,5
dvi,8
brighter,19
materials,36
claim,24
pirates,7
copies,17
fcc,2
law,31
airflow,11
sickle,1
increase,38
packaging,53
scavenge,1
discussion,10
discussing,5
lows,5
subjective,7
sounds,114
dull,48
headsets,17
largest,19
flange,4
inner,34
combined,35
create,67
yeah,49
earbud,9
flexible,27
joins,5
dots,10
pixels,2
jagged,7
dept,6
unclear,9
press,153
skipping,12
rewinding,1
conducive,3
dedicated,16
enveloping,1
polk,7
meets,55
netcast,2
queuing,1
horrible,52
crowd,14
nvidia,4
reliably,8
crash,41
gt,18
cuda,1
cores,7
legally,1
ripping,6
llc,2
exceptional,16
originally,54
upon,75
emailing,1
immediate,10
label,19
shipment,7
ahead,50
unheard,4
quirk,3
clamp,28
attaches,23
swivel,18
tends,24
swiveled,1
collar,14
swivels,10
closet,32
educate,2
emitter,6
crimp,4
yellow,41
splice,1
greek,4
consult,3
resulting,13
loosing,5
unsaved,1
sheen,8
paying,56
official,17
snagging,4
pooped,2
carpet,44
lived,23
town,72
bathroom,41
trash,44
overwhelming,9
sucks,34
share,54
ext,1
sign,28
wrapped,30
throwing,46
substantial,28
deterioration,1
industry,16
leading,25
stayed,27
tolerating,1
shortcomings,3
cordless,15
losing,50
imperfect,2
consuming,12
tightwad,1
procrastinated,1
dumping,8
relief,23
multitouch,3
pure,45
reflex,8
onscreen,16
sooner,18
enjoying,35
silk,4
owner,28
modifiers,2
double,99
diffused,1
grid,5
softest,2
rods,4
diffusion,1
panels,14
convert,15
projector,25
necessities,2
program,77
opinions,14
expressed,6
laid,18
stepped,8
taped,6
sliding,31
ruined,15
casing,11
exposing,5
fear,47
result,83
demand,10
sick,30
vod,1
welcome,29
additions,5
intuitively,3
bling,7
px,20
reported,10
border,6
investing,4
risky,4
fakes,1
bh,1
equivalent,9
seat,103
chevy,5
cab,2
truck,26
woofer,2
sealed,16
terminals,3
suspected,7
tripping,4
overload,5
illuminated,8
concerning,8
creates,21
confusion,13
practically,21
amongst,12
bottlenecks,1
saving,45
verify,6
choosing,16
leds,10
occasion,19
bent,29
needle,16
man,240
shame,33
damaged,35
stronger,49
blame,14
steer,11
leg,39
quirks,6
warning,30
psi,10
filters,70
gateway,4
tonne,1
keen,6
unsure,10
subscription,4
deliveries,1
sunday,7
shopping,21
digression,1
retailer,5
sharing,7
relatives,4
invite,4
http,1
ftp,1
false,17
exiting,3
prosumer,2
pipeline,1
plummeted,2
bracketing,1
availability,3
exist,12
lousy,11
outstanding,70
concerts,3
church,22
feed,17
intensity,15
filming,15
runtime,4
gh,13
deliver,27
permissions,2
sonnet,1
stating,7
remedy,6
thema,1
incompatibility,1
oxford,2
semiconductor,1
chipset,4
makers,35
sonnets,1
integrated,14
boards,18
sinks,4
temperatures,17
shutdown,1
operating,22
wrote,35
shutting,6
disabled,7
ignore,22
repeating,7
suitable,23
harness,5
japanese,67
standardized,2
mins,13
finish,143
slim,29
shaved,5
dash,13
pleasure,23
facility,5
unified,3
dimmer,6
glowing,18
distraction,7
split,30
rainbow,13
inclined,8
bose,29
sw,12
technical,34
knowledge,22
downhill,10
introduced,25
proceeded,6
albums,12
ms,35
apparent,24
art,63
scrambled,2
shuffled,1
tracks,27
faqs,1
explanation,14
reorder,1
hassles,6
backward,10
applying,5
challenging,73
largely,8
bubbles,16
multiplied,1
shower,50
transparent,3
wishes,4
friendly,38
sectional,1
gadget,23
junky,2
twisty,2
knob,20
voila,5
sq,7
keychain,5
remotes,27
doo,5
heatsink,4
idle,3
temp,41
phenom,2
backwards,13
arrows,16
eq,11
wraps,19
shirt,31
thumb,45
inclusion,11
hoop,8
asset,3
submitted,3
thanks,85
dealing,20
partners,5
meaty,1
triathlete,1
exterior,15
intend,15
proficient,3
debating,5
beginners,8
becuase,9
scenery,24
pinhole,1
style,173
mbps,11
upload,6
disconnected,6
cam,12
overheating,5
china,59
visited,6
pages,16
cannel,1
aiming,15
technically,11
regrets,15
byte,1
wit,9
fill,114
wa,1
muffs,7
bend,38
toward,33
cushion,7
cheeks,1
positioned,6
touching,29
forehead,2
fabric,53
itch,1
wonderful,159
dig,31
hat,21
torture,11
rewiring,2
rt,2
ios,4
docks,10
presence,19
muffled,5
crackle,4
distorted,8
spoken,10
word,58
hifi,1
inconvenience,7
exposes,5
apply,22
comparisons,12
films,262
heres,28
awful,52
displeasure,1
tapping,5
regularly,24
jumps,19
tap,30
unintentional,4
distressing,1
habit,9
whereever,1
definition,16
formally,1
cushioned,5
rubberized,14
shock,24
spilled,10
bowl,72
stupidly,5
dried,15
configuring,2
admittedly,5
relative,18
chewed,3
eliminate,18
usability,6
young,177
ceo,2
engineers,4
marketing,16
plays,148
ebook,3
library,33
mimics,4
esp,5
leaves,92
selection,29
prs,1
native,24
scanned,6
alma,1
mater,1
majority,27
obscure,11
prevented,3
hires,8
simplistic,9
distinguish,4
dashboard,6
default,19
cisco,5
asa,2
resubmit,1
challenges,24
encounter,22
ike,22
husband,130
eat,42
candy,25
eats,7
trunk,15
ng,1
judgment,4
pricey,24
father,79
concert,22
notification,2
impaired,2
likes,62
disturb,2
listener,2
industrial,10
container,91
doorway,4
massaged,1
yucky,3
feeling,103
sticky,21
blew,15
caned,2
trace,11
burned,30
membership,7
spammer,1
ticket,10
gosh,4
restarted,5
disappeared,4
dangle,3
communications,2
critical,21
downstairs,9
depend,9
experiencing,15
verizon,2
describing,7
arising,2
marginal,3
applications,5
